日期,股票代码,开盘,收盘,最高,最低,成交量
2020-04-10,601127,9.0808432000,9.2284192000,8.6873072000,8.6971456000,4731825
2020-04-13,601127,8.4511856000,8.5889232000,8.1560336000,8.2740944000,3578704
2020-04-14,601127,8.3823168000,8.4905392000,8.2839328000,8.4610240000,2482180
2020-04-15,601127,8.4610240000,8.5003776000,8.2937712000,8.2937712000,2580469
2020-04-16,601127,8.3429632000,8.3429632000,8.1953872000,8.2052256000,2527554
2020-04-17,601127,8.2544176000,8.3626400000,8.0970032000,8.1068416000,2302500
2020-04-20,601127,8.2249024000,8.3134480000,8.0871648000,8.3036096000,1915046
2020-04-21,601127,8.5495696000,8.5495696000,8.0576496000,8.1265184000,3423979
2020-04-22,601127,8.1265184000,8.2544176000,8.0478112000,8.1953872000,2258500
2020-04-23,601127,8.2150640000,8.6479536000,8.0773264000,8.3429632000,4998716
2020-04-24,601127,8.3429632000,8.5298928000,8.0576496000,8.0773264000,3708322
2020-04-27,601127,8.0674880000,8.1461952000,7.9592656000,7.9592656000,2176265
2020-04-28,601127,7.9887808000,8.0084576000,7.4968608000,7.6345984000,2759635
2020-04-29,601127,7.7034672000,7.7526592000,7.5460528000,7.6050832000,1492387
2020-04-30,601127,7.6739520000,8.0281344000,7.6739520000,8.0182960000,3038879
2020-05-06,601127,7.9199120000,8.2544176000,7.9002352000,8.2445792000,2957355
2020-05-07,601127,8.2544176000,8.2937712000,8.1363568000,8.1953872000,1959608
2020-05-08,601127,8.1953872000,8.2740944000,8.1461952000,8.2249024000,1180086
2020-05-11,601127,8.3036096000,8.5298928000,8.0871648000,8.1757104000,2661880
2020-05-12,601127,8.1461952000,8.1757104000,7.9199120000,7.9887808000,2716075
2020-05-13,601127,7.9691040000,8.0084576000,7.8805584000,7.9395888000,1702510
2020-05-14,601127,7.9395888000,8.1757104000,7.8805584000,8.0478112000,2348901
2020-05-15,601127,8.1068416000,8.1166800000,7.9691040000,7.9691040000,1254316
2020-05-18,601127,7.9986192000,7.9986192000,7.7821744000,7.8116896000,2096823
2020-05-19,601127,7.8313664000,7.8608816000,7.7428208000,7.8116896000,1267852
2020-05-20,601127,7.7920128000,7.8510432000,7.6739520000,7.7428208000,1630900
2020-05-21,601127,7.7526592000,7.8018512000,7.6739520000,7.7133056000,1233900
2020-05-22,601127,7.7526592000,7.7526592000,7.5657296000,7.6247600000,1162300
2020-05-25,601127,7.5854064000,7.9691040000,7.5362144000,7.7920128000,1808115
2020-05-26,601127,7.7723360000,7.8903968000,7.7428208000,7.8018512000,1535227
2020-05-27,601127,7.8412048000,7.8903968000,7.7329824000,7.8116896000,1280100
2020-05-28,601127,7.8018512000,7.9592656000,7.7231440000,7.7723360000,2077386
2020-05-29,601127,7.8018512000,7.9691040000,7.7133056000,7.9002352000,2671098
2020-06-01,601127,7.9199120000,8.1855488000,7.9199120000,8.1363568000,3116167
2020-06-02,601127,8.6577920000,8.9529440000,8.4118320000,8.4610240000,6977862
2020-06-03,601127,8.6577920000,9.3071264000,8.2937712000,9.3071264000,14050281
2020-06-04,601127,10.1827440000,10.2417744000,9.8285616000,10.2417744000,23087056
2020-06-05,601127,10.2417744000,11.2649680000,10.2417744000,11.2649680000,26937760
2020-06-08,601127,11.2059376000,11.2059376000,10.1433904000,10.1433904000,12842055
2020-06-09,601127,9.4350256000,9.6219552000,9.1300352000,9.1300352000,21956577
2020-06-10,601127,8.7660144000,9.0119744000,8.5889232000,8.8152064000,15941077
2020-06-11,601127,8.7561760000,9.2087424000,8.6873072000,9.0414896000,16732664
2020-06-12,601127,8.7660144000,9.0710048000,8.6086000000,8.8250448000,13612748
2020-06-15,601127,8.7168224000,8.7168224000,8.4610240000,8.4610240000,11391222
2020-06-16,601127,8.5102160000,8.5987616000,8.3921552000,8.5495696000,7840373
2020-06-17,601127,8.4807008000,8.5495696000,8.3921552000,8.4511856000,6057616
2020-06-18,601127,8.4511856000,8.4807008000,8.3331248000,8.3626400000,4979479
2020-06-19,601127,8.3331248000,8.6774688000,8.3331248000,8.5889232000,10100592
2020-06-22,601127,8.5200544000,8.5594080000,8.3528016000,8.3724784000,7634500
2020-06-23,601127,8.3626400000,8.3724784000,8.0970032000,8.1363568000,6780403
2020-06-24,601127,8.1855488000,8.3036096000,8.0970032000,8.1953872000,3836847
2020-06-29,601127,8.2347408000,8.3036096000,8.0674880000,8.1658720000,3401735
2020-06-30,601127,8.2150640000,8.2445792000,8.1363568000,8.1757104000,3053139
2020-07-01,601127,8.1953872000,8.2249024000,8.0773264000,8.1068416000,3429932
2020-07-02,601127,8.1265184000,8.2544176000,8.1265184000,8.2150640000,4216424
2020-07-03,601127,8.2347408000,8.4905392000,8.2249024000,8.4118320000,7909545
2020-07-06,601127,8.4118320000,8.7168224000,8.3331248000,8.6774688000,10228742
2020-07-07,601127,8.6774688000,8.9234288000,8.5987616000,8.7955296000,11542338
2020-07-08,601127,8.7463376000,8.9234288000,8.6381152000,8.9037520000,9542728
2020-07-09,601127,8.8643984000,9.2972880000,8.7955296000,9.2579344000,11253298
2020-07-10,601127,9.2874496000,9.2874496000,8.9726208000,8.9824592000,9076369
2020-07-13,601127,8.9824592000,9.2185808000,8.9037520000,9.1989040000,8177308
2020-07-14,601127,9.1890656000,9.4645408000,9.0710048000,9.4645408000,11095277
2020-07-15,601127,9.5038944000,9.5038944000,9.0513280000,9.0710048000,6731705
2020-07-16,601127,9.1300352000,9.1497120000,8.6971456000,8.7069840000,5607756
2020-07-17,601127,8.6971456000,8.8152064000,8.6086000000,8.6577920000,3041879
2020-07-20,601127,8.7561760000,8.8643984000,8.6479536000,8.8643984000,3233733
2020-07-21,601127,8.8840752000,9.0218128000,8.8152064000,8.8742368000,3623095
2020-07-22,601127,8.8742335600,9.2596401400,8.8149402400,9.1015246200,5501047
2020-07-23,601127,9.0817601800,9.1311712800,8.7951758000,9.1311712800,3605752
2020-07-24,601127,9.1410535000,9.3288156800,8.7951758000,8.8841157800,7314767
2020-07-27,601127,8.8643513400,8.9928202000,8.5678847400,8.6172958400,4316690
2020-07-28,601127,8.6370602800,8.8347046800,8.4888269800,8.5481203000,3877695
2020-07-29,601127,8.4987092000,8.7457647000,8.3603581200,8.7358824800,3654400
2020-07-30,601127,8.7260002600,8.8841157800,8.6667069400,8.8841157800,3715549
2020-07-31,601127,8.8149402400,8.8544691200,8.6667069400,8.8445869000,3627500
2020-08-03,601127,8.8445869000,9.0224668600,8.8445869000,8.9829379800,4357000
2020-08-04,601127,9.0125846400,9.0916424000,8.8939980000,8.9434091000,2995147
2020-08-05,601127,8.9829379800,8.9829379800,8.7951758000,8.8149402400,3284627
2020-08-06,601127,8.8347046800,8.8643513400,8.6864713800,8.7655291400,2706100
2020-08-07,601127,8.7556469200,8.9829379800,8.6963536000,8.9829379800,4528900
2020-08-10,601127,9.0125846400,9.1608179400,8.9434091000,9.0422313000,6871000
2020-08-11,601127,9.0718779600,9.7735155800,8.9631735400,9.3584623400,12765492
2020-08-12,601127,9.2003468200,9.2892868000,8.8643513400,9.0619957400,8828276
2020-08-13,601127,9.0718779600,9.1707001600,8.9631735400,8.9730557600,5012500
2020-08-14,601127,8.9532913200,9.1410535000,8.8347046800,9.0916424000,4896700
2020-08-17,601127,9.1114068400,9.1509357200,9.0027024200,9.0916424000,4273784
2020-08-18,601127,9.1015246200,9.2398757000,9.0224668600,9.0323490800,4983750
2020-08-19,601127,9.0323490800,9.1311712800,8.9335268800,8.9829379800,4542955
2020-08-20,601127,8.9829379800,9.0422313000,8.8050580200,8.8050580200,4028948
2020-08-21,601127,8.8248224600,8.9236446600,8.8050580200,8.8742335600,2151100
2020-08-24,601127,8.8544691200,8.8939980000,8.7852935800,8.8347046800,2466662
2020-08-25,601127,8.8742335600,8.8939980000,8.6963536000,8.7260002600,2666110
2020-08-26,601127,8.7457647000,8.7754113600,8.5382380800,8.6074136200,2580901
2020-08-27,601127,8.5975314000,8.8742335600,8.5580025200,8.7852935800,2751088
2020-08-28,601127,8.8248224600,8.9137624400,8.6963536000,8.8347046800,3048007
2020-08-31,601127,8.8445869000,8.9829379800,8.6963536000,8.6963536000,3281986
2020-09-01,601127,8.7161180400,8.8248224600,8.6469425000,8.7457647000,1798712
2020-09-02,601127,8.7754113600,8.8742335600,8.6864713800,8.8248224600,2663595
2020-09-03,601127,8.8248224600,8.8347046800,8.6963536000,8.7260002600,2002238
2020-09-04,601127,8.6172958400,8.6963536000,8.5580025200,8.6074136200,2230002
2020-09-07,601127,8.6271780600,8.7655291400,8.4591803200,8.4789447600,2618999
2020-09-08,601127,8.4888269800,8.6469425000,8.4492981000,8.5975314000,1807770
2020-09-09,601127,8.5481203000,8.6963536000,8.4888269800,8.5184736400,2164532
2020-09-10,601127,8.5283558600,8.6172958400,8.1231848400,8.1923603800,2844777
2020-09-11,601127,8.2318892600,8.3109470200,8.1923603800,8.2516537000,1196700
2020-09-14,601127,8.3405936800,8.5283558600,8.2714181400,8.4591803200,1921084
2020-09-15,601127,8.5184736400,8.5876491800,8.4196514400,8.4987092000,1611204
2020-09-16,601127,8.5777669600,8.5777669600,8.4690625400,8.5382380800,1023100
2020-09-17,601127,8.5975314000,8.7754113600,8.4987092000,8.7358824800,3243144
2020-09-18,601127,8.6765891600,9.0817601800,8.6667069400,8.8841157800,5951705
2020-09-21,601127,8.8347046800,9.0916424000,8.8149402400,8.9137624400,3741443
2020-09-22,601127,8.9335268800,9.2299934800,8.8149402400,8.8248224600,4717829
2020-09-23,601127,8.8841157800,8.9730557600,8.6370602800,8.6765891600,3199144
2020-09-24,601127,8.6469425000,8.6469425000,8.2911825800,8.3307114600,3373234
2020-09-25,601127,8.3900047800,8.4690625400,8.2516537000,8.3702403400,1434951
2020-09-28,601127,8.3405936800,8.4987092000,8.1231848400,8.1627137200,1945200
2020-09-29,601127,8.1824781600,8.3504759000,8.1034204000,8.2714181400,1439711
2020-09-30,601127,8.2714181400,8.3603581200,8.1627137200,8.2516537000,1190800
2020-10-09,601127,8.4888269800,8.5481203000,8.3504759000,8.4888269800,1817332
2020-10-12,601127,8.5777669600,9.0817601800,8.5777669600,8.9532913200,6644618
2020-10-13,601127,8.9829379800,9.8525733400,8.9038802200,9.6944578200,22635606
2020-10-14,601127,9.3881090000,9.4869312000,9.0125846400,9.1410535000,14261716
2020-10-15,601127,9.2497579200,9.7339867000,9.1904646000,9.3979912200,12048066
2020-10-16,601127,9.3683445600,9.5363423000,9.2299934800,9.3090512400,6056559
2020-10-19,601127,9.2892868000,9.4572845400,9.0619957400,9.0817601800,4978407
2020-10-20,601127,9.1212890600,9.5066956400,9.0422313000,9.3881090000,6646700
2020-10-21,601127,9.4375201000,9.5165778600,9.2299934800,9.3881090000,6642800
2020-10-22,601127,9.3189334600,9.3782267800,9.0916424000,9.3189334600,5875867
2020-10-23,601127,9.3090512400,9.5956356200,9.1509357200,9.1904646000,5778160
2020-10-26,601127,9.1904646000,9.2596401400,8.9434091000,9.0224668600,5108300
2020-10-27,601127,9.0224668600,9.0817601800,8.7457647000,8.8445869000,3996000
2020-10-28,601127,8.8445869000,9.0027024200,8.7260002600,8.7655291400,4269600
2020-10-29,601127,8.6172958400,9.0125846400,8.5382380800,8.8742335600,5016494
2020-10-30,601127,8.8445869000,9.1904646000,8.5975314000,8.6568247200,6930077
2020-11-02,601127,8.6469425000,8.9137624400,8.3702403400,8.7062358200,7160763
2020-11-03,601127,8.8742335600,9.2201112600,8.7161180400,8.8149402400,6708790
2020-11-04,601127,8.8841157800,9.2398757000,8.8149402400,9.0422313000,8650900
2020-11-05,601127,9.3386979000,9.9513955400,9.1114068400,9.9513955400,17202349
2020-11-06,601127,10.5443287400,10.9396175400,9.9810422000,10.0600999600,29808204
2020-11-09,601127,10.1786866000,10.1786866000,9.6845756000,9.9810422000,16597496
2020-11-10,601127,9.8525733400,10.1193932800,9.6845756000,9.8130444600,10614563
2020-11-11,601127,9.6944578200,9.7833978000,9.4375201000,9.4572845400,8130878
2020-11-12,601127,9.5561067400,9.6252822800,9.2398757000,9.3485801200,8206235
2020-11-13,601127,9.5264600800,9.9316311000,9.3584623400,9.7043400400,11297223
2020-11-16,601127,9.8822200000,10.6727976000,9.7636333600,10.6727976000,17581771
2020-11-17,601127,11.3349063400,11.7400773600,11.0285575200,11.7400773600,12448178
2020-11-18,601127,12.4515972000,12.9160615400,12.4120683200,12.9160615400,17343631
2020-11-19,601127,14.2106323600,14.2106323600,13.0445304000,13.2520570200,84810908
2020-11-20,601127,14.2995723400,14.5762745000,14.1908679200,14.5762745000,36364925
2020-11-23,601127,16.0388430600,16.0388430600,16.0388430600,16.0388430600,4609522
2020-11-24,601127,17.6397627000,17.6397627000,17.4915294000,17.6397627000,22900571
2020-11-25,601127,17.9856404000,19.4086800800,17.9856404000,19.4086800800,40612971
2020-11-26,601127,19.7644400000,20.0707888200,17.5903516000,19.5667956000,84955985
2020-11-27,601127,19.2703290000,21.4444174000,17.7583493400,17.7879960000,84791175
2020-11-30,601127,18.0844626000,19.5667956000,17.9856404000,18.7762180000,82138651
2020-12-01,601127,17.9955226200,20.6538398000,17.2938850000,20.6538398000,75858540
2020-12-02,601127,21.9385284000,22.7192237800,21.9385284000,22.7192237800,39076720
2020-12-03,601127,23.4406258400,24.0928523600,20.4463131800,20.4463131800,97052708
2020-12-04,601127,18.4006936400,18.5785736000,18.4006936400,18.4006936400,18581800
2020-12-07,601127,16.7997740000,17.7385849000,16.5626007200,17.2543561200,77449453
2020-12-08,601127,17.2642383400,17.7583493400,16.6416584800,17.2840027800,64129996
2020-12-09,601127,17.0764761600,18.0152870600,16.7009518000,17.1555339200,55128729
2020-12-10,601127,16.6515407000,16.6614229200,15.6139076000,15.7621409000,54985816
2020-12-11,601127,15.8807275400,16.2068408000,15.0703855000,15.9993141800,46272883
2020-12-14,601127,16.1969585800,17.6002338200,15.7917875600,17.6002338200,72825494
2020-12-15,601127,17.8077604400,19.3592689800,17.6990560200,19.3592689800,91141050
2020-12-16,601127,19.4580911800,19.4679734000,17.4223538600,17.4223538600,26099707
2020-12-17,601127,15.6830831400,17.0567117200,15.6830831400,16.7009518000,82811836
2020-12-18,601127,15.8708453200,17.7583493400,15.7720231200,16.7997740000,67015742
2020-12-21,601127,16.7305984600,18.0844626000,16.1080186000,17.3630605400,69261717
2020-12-22,601127,16.8491851000,16.9875361800,15.9894319600,15.9894319600,59366017
2020-12-23,601127,15.6139076000,16.7503629000,15.4656743000,16.1475474800,46732125
2020-12-24,601127,15.7226120200,15.9894319600,15.0110921800,15.2581476800,42638443
2020-12-25,601127,15.2779121200,16.7800095600,14.6750967000,16.7800095600,59762056
2020-12-28,601127,17.4421183000,17.6792915800,16.3056630000,16.4341318600,59685661
2020-12-29,601127,16.3353096600,16.5823651600,14.8332122200,14.9913277400,49467931
2020-12-30,601127,15.0605032800,15.9103742000,14.8628588800,15.3470876600,41425155
2020-12-31,601127,15.4261454200,16.8788317600,15.4261454200,16.8788317600,77276960
2021-01-04,601127,16.3451918800,17.9757581800,15.7917875600,16.9875361800,87324156
2021-01-05,601127,17.6891738000,18.3809292000,16.3056630000,16.3550741000,76397694
2021-01-06,601127,15.6435542600,16.6021296000,15.3767343200,15.4953209600,51262796
2021-01-07,601127,15.3866165400,16.2858985600,14.8826233200,15.7621409000,43065591
2021-01-08,601127,16.3155452200,16.3946029800,15.3174410000,15.4557920800,33187647
2021-01-11,601127,15.3668521000,15.9301386400,15.0012099600,15.1000321600,29271826
2021-01-12,601127,15.1000321600,15.1000321600,13.9339302000,14.6059211600,29930373
2021-01-13,601127,14.5268634000,15.0901499400,14.0031057400,14.2303968000,28532447
2021-01-14,601127,13.8351080000,14.0623990600,13.1729992600,13.2322925800,28839911
2021-01-15,601127,12.9951193000,13.4497014200,12.7777104600,13.2421748000,21645508
2021-01-18,601127,13.1631170400,13.4101725400,12.8567682200,13.1038237200,20071856
2021-01-19,601127,13.3311147800,13.7659324600,12.9852370800,13.3212325600,24713365
2021-01-20,601127,13.2915859000,14.1513390400,13.1927637000,13.5979347200,25369848
2021-01-21,601127,13.3904081000,13.9734590800,12.8073571200,13.7659324600,29885950
2021-01-22,601127,13.5584058400,15.1395610400,13.4497014200,15.1395610400,51950094
2021-01-25,601127,14.8233300000,16.1080186000,14.3292190000,15.1889721400,60769227
2021-01-26,601127,16.7009518000,16.7108340200,15.3964987600,16.7108340200,67483501
2021-01-27,601127,18.1734025800,18.3809292000,17.7978782200,18.3809292000,24827079
2021-01-28,601127,18.3809292000,20.2190221200,17.8472893200,20.2190221200,90119391
2021-01-29,601127,19.4679734000,19.9423199600,18.1931670200,18.1931670200,34701247
2021-02-01,601127,16.3748385400,17.2642383400,16.3748385400,16.3748385400,48316603
2021-02-02,601127,16.0783719400,16.1870763600,15.0506210600,15.1197966000,62837282
2021-02-03,601127,15.0703855000,15.5644965000,14.4873345200,14.8430944400,51533211
2021-02-04,601127,14.5268634000,14.6849789200,13.6868747000,13.9536946400,43499869
2021-02-05,601127,14.0525168400,14.1513390400,13.1433526000,13.1631170400,29927871
2021-02-08,601127,13.2322925800,13.4991125200,13.0346481800,13.1927637000,29820121
2021-02-09,601127,13.2026459200,13.3904081000,12.8567682200,13.3607614400,25971311
2021-02-10,601127,13.7659324600,14.0327524000,12.9457082000,13.0544126200,33538586
2021-02-18,601127,12.8962971000,14.3489834400,12.8962971000,14.0525168400,44553233
2021-02-19,601127,14.4774523000,15.4557920800,14.2798079000,15.4557920800,32251982
2021-02-22,601127,15.6139076000,16.1277830400,14.6355678200,14.9122699800,57866067
2021-02-23,601127,14.9221522000,16.4044852000,14.5367456200,16.4044852000,39006895
2021-02-24,601127,16.5033074000,18.0449337200,16.5033074000,18.0449337200,78117299
2021-02-25,601127,17.1456517000,18.6971602400,16.9578895200,17.3729427600,65304717
2021-02-26,601127,17.0171828400,19.1122134800,17.0171828400,18.9738624000,78717549
2021-03-01,601127,18.4303403000,19.8434977600,17.6990560200,19.2406823400,76046084
2021-03-02,601127,18.8849224200,19.3493867600,17.9065826400,18.2722247800,40107448
2021-03-03,601127,17.9856404000,20.1004354800,17.9362293000,20.1004354800,38207298
2021-03-04,601127,20.9305419600,22.1065261400,20.6538398000,22.1065261400,50669489
2021-03-05,601127,21.5926507000,23.5196836000,20.9503064000,22.9761615000,59208608
2021-03-08,601127,22.5512260400,23.2232170000,21.2072441200,21.3159485400,44736533
2021-03-09,601127,21.7606484400,22.1262905800,19.1813890200,19.1813890200,43092991
2021-03-10,601127,18.8750402000,19.0529201600,17.5409405000,17.6397627000,43057761
2021-03-11,601127,17.8077604400,19.4086800800,16.9776539600,18.9738624000,60942694
2021-03-12,601127,19.6162067000,20.8712486400,19.5667956000,20.2783154400,69077831
2021-03-15,601127,19.1023312600,19.9225555200,18.2821070000,19.6162067000,42564489
2021-03-16,601127,19.7644400000,21.5827684800,19.3493867600,21.5827684800,49528007
2021-03-17,601127,21.7013551200,23.3813325200,21.2467730000,22.3338172000,51389058
2021-03-18,601127,22.4326394000,23.2232170000,21.2863018800,21.7112373400,44875700
2021-03-19,601127,21.1084219200,22.3931105200,20.8317197600,22.0867617000,37522804
2021-03-22,601127,22.0373506000,24.3003789800,21.8397062000,24.3003789800,36922828
2021-03-23,601127,25.4961276000,25.7728297600,23.2923925400,24.2114390000,50347155
2021-03-24,601127,23.7963857600,25.1700143400,23.3022747600,24.8834299600,43065466
2021-03-25,601127,24.1422634600,25.8123586400,22.3931105200,22.5512260400,43910985
2021-03-26,601127,22.9069859600,24.8043722000,22.9069859600,24.3102612000,56678025
2021-03-29,601127,23.7865035400,24.0137946000,22.1065261400,22.5314616000,51803933
2021-03-30,601127,22.6599304600,22.9069859600,20.7230153400,22.6698126800,43773391
2021-03-31,601127,22.6698126800,23.9742657200,22.6698126800,22.9761615000,40490353
2021-04-01,601127,22.2349950000,24.0137946000,22.2349950000,23.3615680800,42362912
2021-04-02,601127,23.2726281000,23.8457968600,22.1460550200,22.1855839000,35612972
2021-04-06,601127,22.3931105200,24.3102612000,22.0373506000,23.5987413600,42917514
2021-04-07,601127,24.1224990200,24.9427232800,22.7982815400,24.2608501000,43502916
2021-04-08,601127,23.8655613000,26.6918762200,23.5196836000,26.6918762200,49573638
2021-04-09,601127,26.6424651200,27.3342205200,25.6937720000,26.0791785800,39517341
2021-04-12,601127,26.0791785800,28.3125603000,25.9210630600,27.7196271000,42438590
2021-04-13,601127,27.3737494000,30.4965309200,27.2452805400,29.5083089200,48165859
2021-04-14,601127,29.5083089200,30.2692398600,28.6485557800,29.7948933000,36088740
2021-04-15,601127,29.4490156000,30.1407710000,28.3125603000,29.4687800400,32094805
2021-04-16,601127,29.9035977200,31.5341640200,28.2532669800,28.6584380000,53980499
2021-04-19,601127,31.5242818000,31.5242818000,30.6348820000,31.5242818000,27612229
2021-04-20,601127,34.6767099800,34.6767099800,34.6767099800,34.6767099800,14406977
2021-04-21,601127,35.5759920000,35.5759920000,31.2080507600,31.2080507600,100359982
2021-04-22,601127,30.2395932000,34.3308322800,29.9925377000,34.3308322800,95501853
2021-04-23,601127,34.3011856200,37.7599626200,33.7082524200,37.7599626200,54915658
2021-04-26,601127,40.7839219400,41.5349706600,39.5288800000,41.5349706600,40066315
2021-04-27,601127,42.4935460000,45.6855030600,39.5288800000,42.9876570000,100533761
2021-04-28,601127,41.9006128000,47.2864227000,41.5547351000,46.4464340000,103915462
2021-04-29,601127,45.9523230000,46.7429006000,41.9994350000,43.5311791000,90564164
2021-04-30,601127,43.0963614200,47.8892381200,43.0963614200,47.8892381200,78714571
2021-05-06,601127,49.4111000000,52.6821148200,49.2134556000,52.6821148200,68121063
2021-05-07,601127,53.0279925200,56.1112451600,50.1028554000,55.0340831800,75460681
2021-05-10,601127,54.6486766000,60.5384797200,54.5202077400,60.5384797200,50897469
2021-05-11,601127,63.0386813800,66.5962805800,58.3050980000,60.6669485800,95043929
2021-05-12,601127,60.2815420000,64.1158433600,58.8288556600,62.6532748000,82850697
2021-05-13,601127,61.2697640000,61.2697640000,56.3879473200,57.0204094000,74705668
2021-05-14,601127,59.2933200000,59.9455465200,55.8543074400,57.6331070400,63717973
2021-05-17,601127,57.5145204000,63.0880924800,56.3780651000,59.7775487800,77325249
2021-05-18,601127,59.1055578200,65.7562918800,58.8881489800,65.7562918800,83362822
2021-05-19,601127,68.1774357800,68.7209578800,62.0109305000,63.2758546600,94790315
