日期,股票代码,开盘,收盘,最高,最低,成交量
2020-07-08,000568,95.6836275600,99.5375160000,95.6325826800,97.7424377200,17645951
2020-07-09,000568,97.7424377200,101.6643860000,97.3596011200,101.6643860000,15741084
2020-07-10,000568,101.4942364000,106.4881271600,99.8863226800,103.3658820000,18574463
2020-07-13,000568,102.0897600000,108.0449960000,101.5622962400,106.2669326800,26357105
2020-07-14,000568,106.3435000000,107.9684286800,102.0897600000,105.3226024000,17993461
2020-07-15,000568,105.0673780000,111.6181376000,104.8887209200,108.7936542400,20954235
2020-07-16,000568,107.0240984000,107.0666358000,97.9125873200,97.9125873200,31038000
2020-07-17,000568,94.6116850800,100.6009510000,94.6116850800,96.9937794800,24605965
2020-07-20,000568,97.8360200000,98.6867680000,90.9449612000,95.9643744000,23736061
2020-07-21,000568,95.8707921200,99.6055758400,95.1136264000,97.8615424400,17606188
2020-07-22,000568,97.5382582000,101.0773698800,96.1940763600,99.6225908000,16171128
2020-07-23,000568,98.6867680000,102.4300592000,98.3294538400,102.0897600000,17110866
2020-07-24,000568,101.3581167200,101.9876702400,95.4284031600,96.9682570400,17377032
2020-07-27,000568,96.9597495600,99.0270672000,96.1345240000,97.8785574000,10637324
2020-07-28,000568,96.9937794800,101.4006541200,96.9852720000,99.4524412000,15761948
2020-07-29,000568,100.4052789600,100.8987128000,97.3085562400,100.5499061200,14406790
2020-07-30,000568,99.5460234800,102.0897600000,99.5375160000,100.5499061200,12843554
2020-07-31,000568,100.3797565200,101.6814009600,98.4910959600,100.3712490400,12196683
2020-08-03,000568,100.4733388000,101.5793112000,98.9419924000,99.9713974800,11479257
2020-08-04,000568,99.9799049600,101.6558785200,99.1802018400,99.6225908000,11355598
2020-08-05,000568,98.6867680000,101.2305045200,97.4191534800,101.1199072800,13093258
2020-08-06,000568,100.3882640000,100.8136380000,97.0193019200,97.6063180400,14812183
2020-08-07,000568,97.4106460000,98.2784089600,92.8166068000,94.4330280000,18874577
2020-08-10,000568,95.0285516000,95.7516874000,92.7740694000,95.1987012000,10129063
2020-08-11,000568,96.1345240000,98.1082593600,95.2837760000,96.0154192800,10070798
2020-08-12,000568,95.9218370000,96.3387035200,92.7740694000,94.3479532000,8996729
2020-08-13,000568,95.2837760000,96.1175090400,93.6673548000,94.5861626400,7090476
2020-08-14,000568,95.2837760000,100.3882640000,94.3479532000,100.0394573200,18751742
2020-08-17,000568,102.0897600000,105.8670811200,101.9876702400,105.4076772000,22855529
2020-08-18,000568,104.9737957200,108.8957440000,104.1230477200,106.9049936800,14535415
2020-08-19,000568,106.8964862000,111.8733620000,105.9266334800,108.7851467600,18994119
2020-08-20,000568,108.5554448000,108.5554448000,104.5739441600,106.6497692800,11801929
2020-08-21,000568,108.0449960000,110.9035092800,107.2367854000,108.7766392800,10011996
2020-08-24,000568,109.9654966500,111.5591995000,107.5361766300,110.3186956600,10491794
2020-08-25,000568,111.1284690000,120.0532049600,111.0853959500,119.2003585700,18986466
2020-08-26,000568,119.2089731800,120.6045400000,116.6418194000,119.0539102000,19277494
2020-08-27,000568,118.6317943100,122.7581925000,117.6583433800,122.7409632800,13518207
2020-08-28,000568,124.1709885400,133.5092257800,121.7244393000,130.5027268900,24987476
2020-08-31,000568,131.4589486000,134.2845406800,128.3749182200,128.7884195000,17873829
2020-09-01,000568,126.3763287000,127.8149685700,121.8967315000,127.2980919700,19234506
2020-09-02,000568,127.5306864400,128.8314925500,124.9979911000,126.7209131000,11441885
2020-09-03,000568,126.6347670000,132.1222735700,125.8594521000,129.6584951100,17035218
2020-09-04,000568,126.3763287000,131.3728025000,123.2492252700,131.2694271800,14442850
2020-09-07,000568,130.8731551200,135.2321477800,127.9269585000,130.9420720000,18044450
2020-09-08,000568,130.9334573900,131.7173869000,119.7516936100,122.0173360400,22197845
2020-09-09,000568,117.5894265000,122.9994015800,115.9181921600,119.2348170100,12780258
2020-09-10,000568,121.8967315000,124.8687719500,121.4660010000,121.9656483800,11849841
2020-09-11,000568,121.4660010000,126.1006611800,120.6303838300,125.7733060000,12400515
2020-09-14,000568,126.6347670000,127.9269585000,123.6196535000,126.1523488400,11220412
2020-09-15,000568,125.8594521000,126.6261523900,124.3088223000,125.9542128100,6554940
2020-09-16,000568,125.8422228800,127.9097292800,123.1889230000,123.6024242800,7970419
2020-09-17,000568,121.9828776000,123.0166308000,117.2534567100,120.6045400000,14998785
2020-09-18,000568,119.9412150300,122.5859003000,118.9160764400,122.4739103700,9270294
2020-09-21,000568,121.8967315000,122.2843889500,120.0532049600,121.0352705000,6170337
2020-09-22,000568,119.6569329000,122.4480665400,119.3209631100,120.5442377300,5795572
2020-09-23,000568,117.1586960000,121.0266558900,114.8585951300,120.2944140400,11551371
2020-09-24,000568,120.5183939000,121.6641370300,118.5370336000,118.6404089200,5694904
2020-09-25,000568,119.3123485000,121.7502831300,118.9763787100,119.6397036800,5367121
2020-09-28,000568,121.4660010000,126.2040365000,120.6045400000,124.3605099600,12308484
2020-09-29,000568,125.7302329500,125.9455982000,122.4136081000,124.0503840000,7580772
2020-09-30,000568,126.6261523900,126.6261523900,122.7581925000,123.6627265500,7420918
2020-10-09,000568,124.7395528000,127.0654975000,123.1372353400,125.4287216000,8824656
2020-10-12,000568,125.4459508200,131.8293768300,125.4373362100,130.7611651900,14152982
2020-10-13,000568,130.7611651900,133.3369335800,129.2880668800,131.3297294500,11584864
2020-10-14,000568,130.9420720000,133.0612660600,128.9520970900,129.8221727000,9436544
2020-10-15,000568,129.9427772400,132.6649940000,129.8394019200,130.6836337000,6277401
2020-10-16,000568,130.5716437700,131.4417193800,127.9269585000,129.1157746800,5946783
2020-10-19,000568,129.4000568100,131.6312408000,128.3749182200,129.2191500000,5636005
2020-10-20,000568,128.7022734000,135.7490243800,128.4696789300,135.3269084900,14313592
2020-10-21,000568,135.0598555800,136.9722990000,134.4309890500,136.0246919000,9714207
2020-10-22,000568,136.3692763000,141.1934579000,133.4144650700,139.5566820000,14330700
2020-10-23,000568,138.7469086600,140.4009137800,131.8207622200,134.0433316000,13304049
2020-10-26,000568,129.2708376600,134.0002585500,126.6433816100,133.9658001100,9480006
2020-10-27,000568,133.7159764200,136.3692763000,132.8889738600,134.3017699000,7300993
2020-10-28,000568,134.1208630900,141.2796040000,133.6298303200,140.1597047000,12498495
2020-10-29,000568,146.5345161000,154.1756751700,145.6385966600,154.1756751700,22856709
2020-10-30,000568,150.8504357100,152.1512418200,146.4655992200,148.6020225000,21286877
2020-11-02,000568,149.7994532900,154.5891764500,148.6881686000,153.2539119000,16150046
2020-11-03,000568,153.2539119000,157.4664561900,152.5216700500,157.1563302300,14248055
2020-11-04,000568,156.6136098000,159.0257006000,155.3128036900,158.1125519400,7884856
2020-11-05,000568,159.8010155000,160.5418719600,156.5188490900,157.9574889600,10777758
2020-11-06,000568,157.1304864000,157.8196552000,154.2876651000,157.4750708000,10662872
2020-11-09,000568,157.8971866900,160.7916956500,156.3724007200,160.1886729500,11041092
2020-11-10,000568,160.2145167800,165.8140132800,158.5174386100,163.2037864500,10886005
2020-11-11,000568,162.6438368000,168.2950209600,161.9977410500,164.2806127000,12771725
2020-11-12,000568,163.6775900000,167.5541645000,162.0321994900,165.4952727100,9208832
2020-11-13,000568,162.8592020500,164.1169351100,155.2783452500,160.8261540900,13479786
2020-11-16,000568,161.2654992000,170.5434341700,161.0932070000,170.5434341700,15008609
2020-11-17,000568,170.1385475000,172.9727541900,165.4091266100,169.7078170000,15512782
2020-11-18,000568,169.7164316100,170.4831319000,161.1793531000,164.9697815000,14741995
2020-11-19,000568,161.9977410500,166.2619730000,160.2748190500,165.1076152600,9001349
2020-11-20,000568,165.9863054800,170.9913938900,164.5390510000,167.2526531500,8339923
2020-11-23,000568,168.9583459300,172.7229305000,168.0710411000,170.4486734600,9866144
2020-11-24,000568,170.5692780000,171.8442402800,167.3043408100,171.2326029700,6868404
2020-11-25,000568,171.5858019800,171.6977919100,165.4005120000,165.6158772500,9655653
2020-11-26,000568,164.5390510000,167.4852476200,160.2403606100,166.0466077500,9932602
2020-11-27,000568,166.0466077500,167.1148193900,163.6775900000,166.1758269000,7261442
2020-11-30,000568,166.0035347000,166.0896808000,156.5102344800,157.9316451300,19313032
2020-12-01,000568,158.5088240000,159.9733077000,156.7859020000,158.7414184700,12951579
2020-12-02,000568,159.3702850000,159.6373379100,156.7859020000,158.4312925100,9017117
2020-12-03,000568,159.6201086900,161.3344160800,158.1211665500,160.5591011800,8754054
2020-12-04,000568,160.2317460000,166.2361291700,159.8699323800,164.3667588000,12155824
2020-12-07,000568,164.3926026300,169.1134089100,163.7637361000,164.3495295800,12695853
2020-12-08,000568,165.4005120000,166.8046934300,163.3330056000,165.2712928500,9795369
2020-12-09,000568,165.8053986700,167.3387992500,163.2296302800,163.6862046100,8648915
2020-12-10,000568,162.8161290000,166.1672122900,162.1355748100,164.2806127000,8881802
2020-12-11,000568,164.2806127000,167.6144667700,162.8161290000,164.9697815000,9339248
2020-12-14,000568,165.4177412200,170.5692780000,164.4098318500,170.5262049500,12374432
2020-12-15,000568,168.4328547200,168.4759277700,160.5074135200,166.8736103100,23250398
2020-12-16,000568,167.1320486100,171.9476156000,167.1234340000,170.7587994200,18455859
2020-12-17,000568,173.1450463900,179.3131071500,171.5168851000,176.4272128000,17917421
2020-12-18,000568,176.4272128000,182.6297320000,174.4630817200,176.2807644300,19229990
2020-12-21,000568,176.8320994700,184.2837371200,174.9454998800,184.0080696000,15023178
2020-12-22,000568,183.1982962600,189.0734602800,182.9398579600,185.3002611000,12397839
2020-12-23,000568,186.9284223900,191.8904377500,178.3224270000,186.1186490500,18645852
2020-12-24,000568,183.0690771100,188.2292285000,178.1329055800,184.3526540000,12661076
2020-12-25,000568,183.4911930000,185.2141150000,180.4760795000,183.4050469000,8380171
2020-12-28,000568,184.0942157000,196.4561810500,184.0942157000,193.6822766300,16079524
2020-12-29,000568,194.3283723800,195.2932087000,187.4539136000,190.4690271000,14199008
2020-12-30,000568,190.4604124900,196.2235865800,190.4604124900,193.7425789000,10445525
2020-12-31,000568,193.0361808800,196.8438385000,191.6923017200,194.8280197600,12259622
2021-01-04,000568,196.4131080000,210.0931086800,196.4131080000,207.4828818500,15433467
2021-01-05,000568,207.4828818500,222.6618246700,206.1476173000,222.5153763000,15640878
2021-01-06,000568,223.1183990000,231.1213716900,215.4513961000,225.9612203000,17394704
2021-01-07,000568,225.5391044100,228.3560818800,218.0185498800,228.2871650000,14960633
2021-01-08,000568,227.8908929400,230.0100870000,216.6660561100,220.0774416700,17889445
2021-01-11,000568,219.4571897500,219.8879202500,205.0277180000,212.6947209000,19056773
2021-01-12,000568,209.0421262600,226.5642430000,208.2581967500,225.9612203000,17049828
2021-01-13,000568,226.7365352000,232.1034372300,223.1097843900,229.3209182000,16606668
2021-01-14,000568,226.5728576100,229.4845957900,218.0357791000,222.2397087800,13578459
2021-01-15,000568,217.0881720000,217.0881720000,201.0994558400,209.7657535000,30672796
2021-01-18,000568,206.8626299300,208.1892798700,196.2408158000,199.8675666100,24130848
2021-01-19,000568,203.3047960000,208.4304889500,195.2070626000,198.0240400700,18849555
2021-01-20,000568,195.9134606200,199.8589520000,188.6599590000,197.2745690000,19820072
2021-01-21,000568,196.2408158000,207.4742672400,195.9823775000,205.7082721900,18901986
2021-01-22,000568,205.4498338900,207.9136123500,201.1769873300,205.9667104900,12712220
2021-01-25,000568,205.9667104900,226.5642430000,205.8891790000,226.5642430000,23918262
2021-01-26,000568,227.3309432900,229.5793565000,222.4206155900,226.8140666900,16187892
2021-01-27,000568,222.4378448100,224.7896333400,208.7578441300,218.8110940000,18629495
2021-01-28,000568,213.6250987800,220.5254013900,211.5575923800,215.3652500000,13278373
2021-01-29,000568,218.8110940000,229.9497847300,218.8110940000,221.9984997000,16025788
2021-02-01,000568,222.1794065100,227.3826309500,218.2511443500,219.8879202500,11786784
2021-02-02,000568,220.3100361400,241.2090800000,220.3014215300,240.5026819800,22842030
2021-02-03,000568,238.6160823900,242.6563344800,236.9706918800,240.3476190000,13975944
2021-02-04,000568,238.6246970000,251.4432366800,237.4014223800,240.3993066600,17701582
2021-02-05,000568,240.5199112000,255.7246978500,238.6246970000,247.9198611900,17166124
2021-02-08,000568,250.6851510000,257.2150253800,241.2090800000,250.2544205000,13474409
2021-02-09,000568,251.5035389500,257.4131614100,248.6693322600,256.8015241000,10425006
2021-02-10,000568,256.4224812600,274.3753285000,255.9486777100,270.4901393900,17446413
2021-02-18,000568,279.9662103900,282.2663112600,251.1158815000,251.8911964000,23651442
2021-02-19,000568,250.6851510000,260.1612220000,239.4861580000,256.7239926100,18174712
2021-02-22,000568,250.6851510000,252.4080730000,232.5944700000,233.7746715700,24874236
2021-02-23,000568,228.2871650000,238.5643947300,226.1335125000,236.4365860600,15568563
2021-02-24,000568,236.3848984000,236.3848984000,212.7894816100,212.7894816100,27269550
2021-02-25,000568,213.7284741000,218.7421771200,205.0363326100,209.4814713700,19751749
2021-02-26,000568,202.6156272000,209.3350230000,191.2184981700,202.6242418100,24991604
2021-03-01,000568,207.6207156100,210.6099852800,200.2896825000,205.3292293500,17618691
2021-03-02,000568,207.7671639800,208.6458542000,192.9672640000,195.5430323900,22073558
2021-03-03,000568,193.9751733700,200.8237883200,190.6671631300,199.8675666100,15146478
2021-03-04,000568,194.6901860000,194.7763321000,182.7331073200,184.7833845000,22648399
2021-03-05,000568,179.1925026100,192.1058030000,179.1838880000,187.2471629600,22537141
2021-03-08,000568,187.7640395600,189.7281706400,168.5190008200,168.5190008200,28309372
2021-03-09,000568,165.4005120000,169.8801092000,156.8892773200,161.2741138100,28998554
2021-03-10,000568,167.1234340000,171.7322503500,164.5390510000,168.7515952900,23736844
2021-03-11,000568,168.7171368500,183.4911930000,166.6582450600,178.3396562200,23710809
2021-03-12,000568,180.0453490000,181.9147193700,174.1443411500,181.5012180900,17584101
2021-03-15,000568,179.1838880000,182.6641904400,163.6862046100,168.8463560000,19842859
2021-03-16,000568,169.6475147300,174.6698323600,167.0372879000,173.1450463900,13448116
2021-03-17,000568,171.2756760200,182.5263566800,167.3818723000,180.9498830500,15180611
2021-03-18,000568,180.4760795000,192.9672640000,180.3640895700,188.6599590000,15580525
2021-03-19,000568,182.7244927100,188.5565836800,181.6045934100,184.7919991100,14799504
2021-03-22,000568,183.9908403800,188.1689262300,179.1838880000,186.2392535900,10786818
2021-03-23,000568,185.4639386900,189.4783469500,182.0267093000,189.4352739000,9572786
2021-03-24,000568,187.1093292000,196.3958787800,183.4136615100,185.1193542900,15535259
2021-03-25,000568,180.9068100000,185.2141150000,175.8672631500,181.5098327000,13224417
2021-03-26,000568,183.5170368300,194.6901860000,183.5170368300,193.7511935100,14820108
2021-03-29,000568,197.2142667300,200.7204130000,191.4769364700,193.3807652800,18706714
2021-03-30,000568,196.4820248800,202.8396070600,194.5868106800,197.1884229000,14557225
2021-03-31,000568,195.5516470000,196.1632843100,190.5207147600,193.8459542200,10627678
2021-04-01,000568,195.5516470000,200.5481208000,194.2594555000,200.4102870400,8418673
2021-04-02,000568,204.1662570000,213.6423280000,204.1662570000,213.5561819000,13788301
2021-04-06,000568,215.3652500000,217.0881720000,208.3701866800,210.1103379000,12925807
2021-04-07,000568,207.6121010000,208.5166350500,195.9823775000,197.2745690000,18978534
2021-04-08,000568,192.9586493900,202.0987506000,191.5027803000,200.8927052000,13081503
2021-04-09,000568,197.2745690000,199.8589520000,191.2529566100,192.8552740700,11757416
2021-04-12,000568,194.6988006100,197.7742163800,192.5537627200,194.2594555000,14415420
2021-04-13,000568,193.1481708100,204.3988514700,193.1481708100,201.4957279000,13396772
2021-04-14,000568,201.5818740000,202.8912947200,195.4913447300,201.3578941400,9242999
2021-04-15,000568,199.8589520000,201.4957279000,193.0447954900,199.5746698700,10296105
2021-04-16,000568,203.0291284800,209.3350230000,201.6766347100,203.9164333100,12716129
2021-04-19,000568,201.4095818000,207.1813705000,197.2831836100,206.0097835400,12843645
2021-04-20,000568,202.8740655000,213.3666604800,202.7534609600,206.3543679400,14389659
2021-04-21,000568,202.7017733000,213.2460559400,202.7017733000,210.7133606000,13328051
2021-04-22,000568,212.7894816100,213.2029828900,204.2610177100,207.0779951800,11481844
2021-04-23,000568,206.8454007100,215.1929578000,206.8454007100,215.0292802100,14945017
2021-04-26,000568,215.3652500000,221.8865097700,212.2295319600,213.1685244500,13470436
2021-04-27,000568,214.5124036100,216.2267110000,209.4211691000,216.2267110000,8435415
2021-04-28,000568,213.1254514000,224.9791547600,209.8346703800,224.8413210000,14031376
2021-04-29,000568,223.9798600000,227.4170893900,219.6725550000,226.5470137800,11522005
2021-04-30,000568,223.1183990000,225.5304898000,218.3803635000,220.1722023800,13574238
2021-05-06,000568,215.8045951100,217.9496330000,204.9243426800,206.6472646800,16247668
2021-05-07,000568,206.7592546100,211.0579450000,203.7527557200,204.5108414000,10420747
2021-05-10,000568,202.2882720200,204.9932595600,192.9672640000,194.7160298300,16688080
2021-05-11,000568,193.7598081200,204.8295819700,193.1050977600,204.0542670700,14003624
2021-05-12,000568,203.4598589800,211.0493303900,202.0987506000,209.5934613000,9682283
2021-05-13,000568,206.7506400000,210.6961313800,203.3047960000,209.4297837100,7442029
2021-05-14,000568,212.0141667100,217.5619755500,208.0428315000,213.4700358000,10165224
2021-05-17,000568,213.6940156600,225.2203638400,213.6940156600,222.0932604100,14757035
2021-05-18,000568,222.1018750200,225.2203638400,218.0616229300,222.1707919000,7557045
2021-05-19,000568,220.5167867800,226.5728576100,218.8541670500,222.2827818300,7898046
